N_node,Soma_surface,N_stem,Number_of_Nodes,Soma_Surface,Number_of_Stems,Number_of_Bifurcations,Number_of_Branches,Number_of_Tips,Overall_Width,Overall_Height,Overall_Depth,Average_Diameter,Total_Length,Total_Surface,Total_Volume,Max_Euclidean_Distance,Max_Path_Distance,Max_Branch_Order,Average_Contraction,Average_Fragmentation,Average_PD_Ratio,Avg_Bif_Angle_Local,Avg_Bif_Angle_Remote,Hausdorff_Dimension,Name,PlateID,WellID
60.0,7238.229474,3.0,60.0,7238.23,3.0,1.0,3.0,3.0,218.859,287.193,0.0,20.9298,572.931,37317.1,229521.0,257.829,315.238,1.0,0.900313,18.6667,0.90095,108.646,57.6462,1.01069,segment_0385_app2.swc,Xu_BA071_CP_2,A03
32.0,2123.716634,1.0,32.0,2123.72,1.0,0.0,1.0,1.0,265.563,87.9253,0.0,13.7025,308.206,13697.4,54401.1,279.74,308.206,1.0,0.907641,30.0,0.923077,,,1.01781,segment_0115_app2.swc,Xu_BA071_CP_2,A03
37.0,6082.123377,2.0,37.0,6082.12,2.0,1.0,2.0,2.0,89.0088,335.23,0.0,24.0541,352.382,27031.9,187014.0,220.661,223.865,1.0,0.992202,17.0,0.992695,178.364,166.746,0.983637,segment_0071_app2.swc,Xu_BA071_CP_2,A03
18.0,5026.548246,2.0,18.0,5026.55,2.0,1.0,2.0,2.0,139.337,47.151,0.0,19.1204,162.888,10078.4,56359.4,108.156,108.387,1.0,0.98334,7.5,0.875,146.188,116.85,0.925999,segment_0207_app2.swc,Xu_BA071_CP_2,A03
21.0,2123.716634,2.0,21.0,2123.72,2.0,2.0,4.0,3.0,169.254,17.0,0.0,11.6177,181.084,6402.2,22235.9,98.3209,99.3146,2.0,0.996084,4.0,0.855769,134.848,131.92,1.06875,segment_0395_app2.swc,Xu_BA071_CP_2,A03
22.0,16286.016316,2.0,22.0,16286.0,2.0,1.0,2.0,2.0,62.0,132.54,0.0,22.3115,196.014,12569.0,113344.0,132.979,133.563,1.0,0.994463,9.5,0.94239,76.4458,78.789,1.01621,segment_0423_app2.swc,Xu_BA071_CP_2,A03
43.0,8494.866535,1.0,43.0,8494.87,1.0,1.0,3.0,2.0,240.885,257.345,0.0,15.6598,402.757,20461.0,126622.0,349.724,369.212,2.0,0.979188,13.0,1.01833,65.4225,115.276,0.97544,segment_0105_app2.swc,Xu_BA071_CP_2,A03
79.0,4071.504079,3.0,79.0,4071.5,3.0,4.0,9.0,6.0,262.735,197.226,0.0,11.3168,735.093,24415.8,93595.7,181.879,188.768,4.0,0.974838,7.66667,0.872546,61.8697,67.0981,1.00919,segment_0250_app2.swc,Xu_BA071_CP_2,A03
50.0,5026.548246,2.0,50.0,5026.55,2.0,1.0,2.0,2.0,312.252,327.049,0.0,15.7333,473.793,22845.2,110198.0,261.675,273.079,1.0,0.968752,23.5,1.0,171.747,161.163,0.979013,segment_0152_app2.swc,Xu_BA071_CP_2,A03
104.0,8494.866535,3.0,104.0,8494.87,3.0,3.0,7.0,5.0,366.328,480.472,0.0,13.794,991.901,40794.4,205280.0,432.564,436.057,3.0,0.95938,13.7143,0.878227,76.8127,92.6692,0.995449,segment_0087_app2.swc,Xu_BA071_CP_2,A03
31.0,28952.917895,2.0,31.0,28952.9,2.0,2.0,4.0,3.0,185.81,72.135,0.0,45.9184,280.516,39360.9,655212.0,121.695,128.001,2.0,0.971072,6.5,0.977957,100.311,88.4893,1.061,segment_0373_app2.swc,Xu_BA071_CP_2,A03
46.0,21124.069003,3.0,46.0,21124.1,3.0,1.0,3.0,3.0,263.432,192.295,0.0,33.6338,432.331,44591.9,444974.0,248.688,249.441,1.0,0.971641,14.0,0.914779,118.516,90.7609,1.00157,segment_0403_app2.swc,Xu_BA071_CP_2,A03
2.0,16286.016316,1.0,2.0,16286.0,1.0,0.0,1.0,1.0,5.9659,7.974,0.0,36.0,9.95875,2252.62,40547.1,9.95875,9.95875,1.0,1.0,0.0,1.0,,,0.0,segment_0410_app2.swc,Xu_BA071_CP_2,A03
21.0,5541.769441,2.0,21.0,5541.77,2.0,2.0,4.0,3.0,63.5999,149.0,0.0,21.541,190.403,13298.9,86300.5,106.507,107.085,2.0,0.984312,4.0,0.775013,115.495,93.2789,1.07764,segment_0039_app2.swc,Xu_BA071_CP_2,A03
50.0,2123.716634,2.0,50.0,2123.72,2.0,2.0,4.0,3.0,369.575,103.899,0.0,9.88685,467.894,14297.1,43661.9,224.982,226.592,2.0,0.996704,11.25,0.910716,125.51,124.007,1.03974,segment_0026_app2.swc,Xu_BA071_CP_2,A03
51.0,2827.433388,3.0,51.0,2827.43,3.0,3.0,7.0,5.0,311.185,86.4835,0.0,10.8448,450.261,13937.2,43565.9,211.534,218.675,3.0,0.984904,6.14286,0.937356,88.564,113.725,0.993519,segment_0029_app2.swc,Xu_BA071_CP_2,A03
39.0,7853.981634,2.0,39.0,7853.98,2.0,1.0,2.0,2.0,74.7385,321.399,0.0,16.732,367.786,18824.0,97864.4,245.26,251.645,1.0,0.977889,18.0,0.946906,126.043,122.696,1.03165,segment_0334_app2.swc,Xu_BA071_CP_2,A03
51.0,3631.681108,3.0,51.0,3631.68,3.0,5.0,11.0,7.0,193.124,142.0,0.0,10.3476,434.027,12997.1,40654.8,105.295,108.555,4.0,0.992626,3.54545,0.829002,88.6732,86.7097,1.08496,segment_0208_app2.swc,Xu_BA071_CP_2,A03
38.0,5541.769441,2.0,38.0,5541.77,2.0,1.0,2.0,2.0,140.737,303.195,0.0,16.1894,358.046,17925.4,92827.5,231.424,247.478,1.0,0.960327,17.5,0.952381,144.078,154.574,0.929417,segment_0119_app2.swc,Xu_BA071_CP_2,A03
31.0,2827.433388,3.0,31.0,2827.43,3.0,1.0,3.0,3.0,111.505,130.0,0.0,11.1054,274.688,8694.22,28387.5,102.552,109.349,1.0,0.967787,9.0,0.890769,123.329,42.5915,0.898233,segment_0116_app2.swc,Xu_BA071_CP_2,A03
72.0,4071.504079,3.0,72.0,4071.5,3.0,1.0,3.0,3.0,434.615,179.736,0.0,10.4015,691.292,21788.4,101608.0,436.123,542.5,1.0,0.900659,22.6667,0.951489,141.383,57.2184,0.946838,segment_0413_app2.swc,Xu_BA071_CP_2,A03
31.0,4536.459792,2.0,31.0,4536.46,2.0,2.0,4.0,3.0,191.434,104.47,0.0,18.3311,266.406,14231.5,81512.1,126.263,139.335,2.0,0.973067,6.5,0.97846,103.888,111.485,1.0,segment_0363_app2.swc,Xu_BA071_CP_2,A03
34.0,7853.981634,3.0,34.0,7853.98,3.0,1.0,3.0,3.0,134.0,200.124,0.0,21.2967,311.96,20223.7,126451.0,140.124,145.756,1.0,0.969301,10.0,0.918125,95.6771,134.521,1.00943,segment_0025_app2.swc,Xu_BA071_CP_2,A03
20.0,8494.866535,2.0,20.0,8494.87,2.0,2.0,4.0,3.0,72.1984,65.8978,0.0,24.5626,157.846,10609.8,82559.7,60.8079,61.5104,2.0,0.974644,3.75,0.973789,72.12,86.5593,1.09115,segment_0328_app2.swc,Xu_BA071_CP_2,A03
92.0,10568.317687,2.0,92.0,10568.3,2.0,2.0,4.0,3.0,666.152,226.629,0.0,10.6829,873.121,26944.1,111004.0,612.65,627.512,2.0,0.984044,21.75,1.03308,98.8689,110.255,0.927649,segment_0214_app2.swc,Xu_BA071_CP_2,A03
16.0,9852.034562,1.0,16.0,9852.03,1.0,0.0,1.0,1.0,52.9151,115.613,0.0,29.574,149.171,14770.7,145506.0,116.906,149.171,1.0,0.783704,14.0,0.892857,,,0.923998,segment_0036_app2.swc,Xu_BA071_CP_2,A03
83.0,6647.610055,3.0,83.0,6647.61,3.0,5.0,11.0,7.0,298.154,233.071,0.0,13.4831,760.098,30401.2,134210.0,207.861,213.968,3.0,0.988298,6.45455,0.852146,74.8811,73.194,1.01994,segment_0094_app2.swc,Xu_BA071_CP_2,A03
17.0,4071.504079,2.0,17.0,4071.5,2.0,1.0,2.0,2.0,92.522,78.156,0.0,19.2137,142.318,8348.75,49143.1,104.769,109.634,1.0,0.970452,7.0,0.972222,162.797,92.2119,0.855247,segment_0370_app2.swc,Xu_BA071_CP_2,A03
67.0,4071.504079,3.0,67.0,4071.5,3.0,1.0,3.0,3.0,289.453,342.639,0.0,18.1719,641.987,36503.4,178289.0,282.644,311.022,1.0,0.955783,21.0,0.89598,116.015,81.9849,0.984748,segment_0109_app2.swc,Xu_BA071_CP_2,A03
40.0,9160.884178,3.0,40.0,9160.88,3.0,1.0,3.0,3.0,107.07,285.633,0.0,25.2822,378.627,30181.9,213942.0,164.064,164.948,1.0,0.985226,12.0,0.88889,143.745,156.278,0.974711,segment_0399_app2.swc,Xu_BA071_CP_2,A03
141.0,4071.504079,3.0,141.0,4071.5,3.0,7.0,15.0,9.0,356.097,411.394,0.0,11.2488,1303.61,42582.8,148846.0,253.768,262.782,4.0,0.986794,8.33333,0.914492,75.5483,82.4554,1.015,segment_0243_app2.swc,Xu_BA071_CP_2,A03
40.0,2827.433388,2.0,40.0,2827.43,2.0,1.0,2.0,2.0,334.022,128.788,0.0,10.0196,376.034,11459.4,35523.6,314.312,318.194,1.0,0.982606,18.5,0.8999,172.469,137.422,0.983222,segment_0218_app2.swc,Xu_BA071_CP_2,A03
54.0,5541.769441,2.0,54.0,5541.77,2.0,2.0,4.0,3.0,279.328,189.378,0.0,15.328,507.366,23482.8,124801.0,188.191,194.646,2.0,0.947872,12.25,0.935936,93.3265,121.379,1.00665,segment_0141_app2.swc,Xu_BA071_CP_2,A03
51.0,5541.769441,2.0,51.0,5541.77,2.0,1.0,2.0,2.0,87.4836,471.962,0.0,13.7974,489.336,21021.5,90712.8,311.137,313.911,1.0,0.975388,24.0,0.926105,163.667,168.074,0.979071,segment_0072_app2.swc,Xu_BA071_CP_2,A03
62.0,3216.990877,2.0,62.0,3216.99,2.0,2.0,4.0,3.0,385.614,310.835,0.0,9.26968,589.798,16566.2,50087.6,254.761,264.067,2.0,0.967556,14.25,0.849979,114.9,141.347,0.97298,segment_0204_app2.swc,Xu_BA071_CP_2,A03
7.0,3631.681108,1.0,7.0,3631.68,1.0,0.0,1.0,1.0,57.0759,16.5935,0.0,13.4623,59.6019,2940.45,13878.9,59.4391,59.6019,1.0,0.997267,5.0,0.823529,,,,segment_0396_app2.swc,Xu_BA071_CP_2,A03
31.0,2463.00864,2.0,31.0,2463.01,2.0,1.0,2.0,2.0,158.0,183.809,0.0,10.0559,284.987,8653.68,26362.3,165.994,181.337,1.0,0.951459,14.0,0.928571,173.691,122.783,0.940678,segment_0327_app2.swc,Xu_BA071_CP_2,A03
82.0,5026.548246,3.0,82.0,5026.55,3.0,1.0,3.0,3.0,540.535,298.972,0.0,11.42,789.631,27224.0,102345.0,480.038,492.827,1.0,0.982613,26.0,0.923958,85.1269,64.191,1.0192,segment_0106_app2.swc,Xu_BA071_CP_2,A03
100.0,3631.681108,2.0,100.0,3631.68,2.0,3.0,6.0,4.0,520.845,277.962,0.0,10.5279,948.429,29293.7,92714.0,353.935,478.877,2.0,0.937705,15.5,0.933896,110.0,128.54,0.97603,segment_0337_app2.swc,Xu_BA071_CP_2,A03
30.0,4071.504079,2.0,30.0,4071.5,2.0,1.0,2.0,2.0,107.554,231.036,0.0,16.4328,279.122,14368.2,69811.9,141.768,146.479,1.0,0.967198,13.5,0.970647,165.314,131.597,0.933367,segment_0035_app2.swc,Xu_BA071_CP_2,A03
42.0,5026.548246,4.0,42.0,5026.55,4.0,2.0,6.0,5.0,176.263,161.947,0.0,11.4498,374.612,12289.3,49056.5,152.906,154.62,2.0,0.989797,5.83333,0.885907,113.175,112.458,0.942914,segment_0360_app2.swc,Xu_BA071_CP_2,A03
48.0,15393.804003,2.0,48.0,15393.8,2.0,2.0,4.0,3.0,323.79,126.504,0.0,34.6437,450.941,48762.7,470742.0,243.547,244.74,2.0,0.959258,10.75,0.94094,69.1451,118.19,1.01109,segment_0400_app2.swc,Xu_BA071_CP_2,A03
51.0,4071.504079,2.0,51.0,4071.5,2.0,4.0,8.0,5.0,225.0,148.549,0.0,10.4051,459.063,14108.0,46538.5,145.169,160.844,3.0,0.947076,5.25,0.870368,97.5479,74.1054,1.00619,segment_0338_app2.swc,Xu_BA071_CP_2,A03
32.0,6647.610055,2.0,32.0,6647.61,2.0,1.0,2.0,2.0,170.084,232.597,0.0,13.7475,297.704,12323.8,55013.4,187.288,191.718,1.0,0.96573,14.5,0.895287,162.168,174.433,0.9693,segment_0253_app2.swc,Xu_BA071_CP_2,A03
73.0,3631.681108,2.0,73.0,3631.68,2.0,1.0,2.0,2.0,585.734,215.49,0.0,14.0684,703.995,30765.4,128383.0,355.239,361.801,1.0,0.921826,35.0,0.971232,149.498,130.874,1.01219,segment_0151_app2.swc,Xu_BA071_CP_2,A03
89.0,4536.459792,3.0,89.0,4536.46,3.0,2.0,5.0,4.0,587.567,378.012,0.0,11.687,846.74,29305.2,113514.0,645.317,710.631,2.0,0.973565,16.6,0.921625,91.476,68.3522,0.987809,segment_0307_app2.swc,Xu_BA071_CP_2,A03
37.0,6661.779836,1.0,37.0,6661.78,1.0,0.0,1.0,1.0,250.976,197.693,0.0,20.7586,358.059,23989.9,149750.0,319.487,358.059,1.0,0.892273,35.0,0.955504,,,0.9371,segment_0386_app2.swc,Xu_BA071_CP_2,A03
66.0,16286.016316,1.0,66.0,16286.0,1.0,1.0,3.0,2.0,201.132,485.604,0.0,20.536,636.648,41048.7,279714.0,525.502,544.373,2.0,0.976154,20.6667,0.930556,68.0113,20.0786,0.948832,segment_0430_app2.swc,Xu_BA071_CP_2,A03
31.0,2463.00864,2.0,31.0,2463.01,2.0,1.0,2.0,2.0,83.6453,268.926,0.0,8.75821,284.546,7288.04,20280.6,154.216,154.865,1.0,0.992588,14.0,1.0,160.742,167.818,0.960999,segment_0161_app2.swc,Xu_BA071_CP_2,A03
39.0,2827.433388,2.0,39.0,2827.43,2.0,1.0,2.0,2.0,212.846,282.542,0.0,8.67813,374.831,10340.9,34177.6,235.404,237.158,1.0,0.982162,18.0,0.9,175.783,145.363,0.971366,segment_0389_app2.swc,Xu_BA071_CP_2,A03
73.0,12867.963509,3.0,73.0,12868.0,3.0,5.0,11.0,7.0,307.502,247.426,0.0,24.8014,661.702,47795.9,429950.0,305.642,315.354,3.0,0.985265,5.54545,0.957057,60.4389,91.6301,1.00427,segment_0188_app2.swc,Xu_BA071_CP_2,A03
96.0,7238.229474,3.0,96.0,7238.23,3.0,3.0,7.0,5.0,173.496,671.466,0.0,10.1678,906.752,27359.3,127923.0,396.899,402.365,3.0,0.984906,12.5714,0.956234,85.5402,82.0826,1.0043,segment_0136_app2.swc,Xu_BA071_CP_2,A03
68.0,2463.00864,3.0,68.0,2463.01,3.0,1.0,3.0,3.0,242.184,482.226,0.0,10.0174,654.869,20355.2,68931.8,416.48,483.728,1.0,0.949273,21.3333,0.86004,142.128,92.4331,0.983604,segment_0308_app2.swc,Xu_BA071_CP_2,A03
72.0,9160.884178,2.0,72.0,9160.88,2.0,3.0,6.0,4.0,231.165,356.83,0.0,17.7343,670.044,35223.9,221117.0,218.912,245.489,3.0,0.958254,10.8333,1.0463,78.5079,120.865,1.00605,segment_0263_app2.swc,Xu_BA071_CP_2,A03
104.0,5026.548246,3.0,104.0,5026.55,3.0,2.0,5.0,4.0,335.261,396.203,0.0,13.1112,997.754,39914.2,174963.0,352.78,504.04,2.0,0.924209,19.6,0.856706,118.878,126.948,0.999346,segment_0005_app2.swc,Xu_BA071_CP_2,A03
38.0,4071.504079,2.0,38.0,4071.5,2.0,2.0,4.0,3.0,301.611,45.9635,0.0,13.0642,345.596,13489.0,60707.0,222.391,230.129,2.0,0.986162,8.25,0.91061,106.658,96.7228,0.909209,segment_0062_app2.swc,Xu_BA071_CP_2,A03
66.0,2123.716634,3.0,66.0,2123.72,3.0,2.0,5.0,4.0,201.415,370.034,0.0,9.82652,615.523,18122.6,52752.6,282.448,292.592,2.0,0.948393,12.0,0.923791,42.7229,59.6908,1.00846,segment_0234_app2.swc,Xu_BA071_CP_2,A03
94.0,2463.00864,2.0,94.0,2463.01,2.0,3.0,6.0,4.0,420.364,613.801,0.0,10.5947,881.139,27964.8,84104.1,426.443,432.019,2.0,0.988848,14.5,0.934086,91.4043,107.812,0.970712,segment_0285_app2.swc,Xu_BA071_CP_2,A03
50.0,3631.681108,3.0,50.0,3631.68,3.0,2.0,5.0,4.0,286.267,177.279,0.0,11.1849,455.774,14954.8,50410.4,249.838,256.798,2.0,0.985176,8.8,0.918278,100.482,101.486,0.978886,segment_0187_app2.swc,Xu_BA071_CP_2,A03
9.0,5541.769441,1.0,9.0,5541.77,1.0,0.0,1.0,1.0,39.7847,40.8123,0.0,16.5011,78.8101,4604.43,28212.7,47.2627,78.8101,1.0,0.59518,7.0,0.904762,,,,segment_0084_app2.swc,Xu_BA071_CP_2,A03
29.0,7238.229474,3.0,29.0,7238.23,3.0,1.0,3.0,3.0,118.175,159.753,0.0,18.897,257.596,14165.8,91159.4,131.824,142.1,1.0,0.934017,8.33333,0.944607,130.307,164.972,0.978466,segment_0052_app2.swc,Xu_BA071_CP_2,A03
1.0,2827.433388,0.0,1.0,2827.43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,segment_0042_app2.swc,Xu_BA071_CP_2,A03
169.0,5026.548246,4.0,169.0,5026.55,4.0,7.0,16.0,10.0,497.062,411.169,0.0,10.2491,1602.96,49809.2,151247.0,347.396,365.563,3.0,0.981191,9.5,0.83945,78.1541,78.2998,1.01979,segment_0350_app2.swc,Xu_BA071_CP_2,A03
66.0,4536.459792,2.0,66.0,4536.46,2.0,3.0,6.0,4.0,273.633,431.461,0.0,11.4003,616.168,21189.9,82457.5,400.264,420.214,2.0,0.993233,9.83333,0.947996,102.411,118.413,0.978286,segment_0317_app2.swc,Xu_BA071_CP_2,A03
61.0,4071.504079,2.0,61.0,4071.5,2.0,2.0,4.0,3.0,99.7262,518.243,0.0,14.0706,573.763,25187.7,116336.0,295.252,301.467,2.0,0.986618,14.0,0.939413,112.758,113.302,1.03042,segment_0318_app2.swc,Xu_BA071_CP_2,A03
130.0,329791.830403,2.0,130.0,329792.0,2.0,1.0,2.0,2.0,686.813,661.022,0.0,341.365,1279.24,1.38304,1.31414,853.754,1087.65,1.0,0.889995,63.5,0.998701,141.852,77.9156,0.94971,segment_0015_app2.swc,Xu_BA071_CP_2,A03
23.0,3631.681108,2.0,23.0,3631.68,2.0,1.0,2.0,2.0,76.8158,169.337,0.0,13.6948,202.406,8250.91,32120.8,132.297,140.67,1.0,0.949179,10.0,0.911765,140.96,142.634,1.04046,segment_0139_app2.swc,Xu_BA071_CP_2,A03
95.0,5026.548246,3.0,95.0,5026.55,3.0,3.0,7.0,5.0,307.559,410.224,0.0,10.3015,901.424,27221.3,91468.4,271.236,272.623,2.0,0.987081,12.4286,0.87755,78.1419,88.6208,1.031,segment_0224_app2.swc,Xu_BA071_CP_2,A03
36.0,12867.963509,2.0,36.0,12868.0,2.0,1.0,2.0,2.0,129.807,191.0,0.0,24.1273,339.409,25539.6,185038.0,191.827,197.166,1.0,0.977875,16.5,0.87928,80.7336,61.76,1.07028,segment_0420_app2.swc,Xu_BA071_CP_2,A03
36.0,3631.681108,3.0,36.0,3631.68,3.0,1.0,3.0,3.0,164.043,141.0,0.0,11.3185,327.0,10640.0,38118.2,122.385,140.512,1.0,0.901642,10.6667,0.921569,134.835,58.1112,0.991361,segment_0126_app2.swc,Xu_BA071_CP_2,A03
84.0,4071.504079,2.0,84.0,4071.5,2.0,1.0,2.0,2.0,179.402,699.075,0.0,7.71517,812.159,18703.4,50966.1,560.224,578.815,1.0,0.974712,40.5,0.910125,119.135,122.001,0.977569,segment_0197_app2.swc,Xu_BA071_CP_2,A03
34.0,4536.459792,2.0,34.0,4536.46,2.0,2.0,4.0,3.0,56.8857,276.06,0.0,15.2749,307.876,14651.6,77712.1,200.982,209.872,2.0,0.97428,7.25,0.830122,106.247,109.864,0.996658,segment_0340_app2.swc,Xu_BA071_CP_2,A03
31.0,4536.459792,3.0,31.0,4536.46,3.0,1.0,3.0,3.0,132.937,174.122,0.0,17.2378,284.221,15140.2,87451.8,126.029,126.816,1.0,0.975484,9.0,0.855846,99.0372,86.74,0.970949,segment_0101_app2.swc,Xu_BA071_CP_2,A03
56.0,2827.433388,3.0,56.0,2827.43,3.0,2.0,5.0,4.0,360.973,197.445,0.0,9.58025,526.43,15404.2,51351.2,313.343,328.96,2.0,0.98605,10.0,0.74762,109.622,110.69,1.01019,segment_0408_app2.swc,Xu_BA071_CP_2,A03
32.0,2463.00864,2.0,32.0,2463.01,2.0,1.0,2.0,2.0,275.229,79.9687,0.0,8.23296,294.158,7108.38,19302.2,158.693,161.277,1.0,0.973678,14.5,0.899093,159.683,177.023,0.960999,segment_0273_app2.swc,Xu_BA071_CP_2,A03
45.0,1017.87602,2.0,45.0,1017.88,2.0,1.0,2.0,2.0,103.086,407.027,0.0,12.6039,433.109,17487.5,58646.6,330.581,346.972,1.0,0.974381,21.0,0.890388,175.337,178.714,0.977634,segment_0407_app2.swc,Xu_BA071_CP_2,A03
7.0,5884.210715,1.0,7.0,5884.21,1.0,0.0,1.0,1.0,50.7651,30.5041,0.0,16.8582,59.6861,3691.53,22495.3,59.225,59.6861,1.0,0.992273,5.0,0.819882,,,,segment_0032_app2.swc,Xu_BA071_CP_2,A03
69.0,7853.981634,3.0,69.0,7853.98,3.0,2.0,5.0,4.0,245.072,387.153,0.0,18.9662,652.672,37399.6,209497.0,301.678,326.684,2.0,0.973943,12.6,0.913298,104.364,109.923,0.981837,segment_0295_app2.swc,Xu_BA071_CP_2,A03
98.0,2827.433388,2.0,98.0,2827.43,2.0,1.0,2.0,2.0,883.292,178.516,0.0,10.9889,954.387,32595.1,104321.0,740.916,780.929,1.0,0.965368,47.5,0.973343,172.12,145.009,0.984322,segment_0129_app2.swc,Xu_BA071_CP_2,A03
104.0,7853.981634,2.0,104.0,7853.98,2.0,5.0,10.0,6.0,333.232,296.438,0.0,14.7148,965.363,40918.9,222951.0,283.579,401.562,5.0,0.967291,9.3,0.910326,60.548,95.3153,1.02112,segment_0171_app2.swc,Xu_BA071_CP_2,A03
1.0,48305.128642,0.0,1.0,48305.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,segment_0368_app2.swc,Xu_BA071_CP_2,A03
41.0,7853.981634,3.0,41.0,7853.98,3.0,2.0,5.0,4.0,164.075,199.638,0.0,16.2686,373.885,17674.8,110905.0,165.977,170.664,2.0,0.972799,7.0,0.913532,114.578,90.6223,1.0222,segment_0065_app2.swc,Xu_BA071_CP_2,A03
172.0,2827.433388,3.0,172.0,2827.43,3.0,5.0,11.0,7.0,436.795,867.315,0.0,9.35123,1666.65,47845.7,135831.0,539.395,566.668,3.0,0.976098,14.5455,0.772031,87.3155,67.7895,1.06919,segment_0198_app2.swc,Xu_BA071_CP_2,A03
73.0,6082.123377,2.0,73.0,6082.12,2.0,5.0,10.0,6.0,207.797,305.888,0.0,9.87219,664.027,18937.3,76428.7,238.251,250.818,4.0,0.966131,6.2,0.842748,81.3228,106.993,0.990857,segment_0203_app2.swc,Xu_BA071_CP_2,A03
91.0,14526.72443,4.0,91.0,14526.7,4.0,2.0,6.0,5.0,337.215,459.762,0.0,19.9079,869.165,52049.7,374289.0,348.232,358.676,2.0,0.976383,14.0,0.904863,99.0282,111.495,1.03087,segment_0367_app2.swc,Xu_BA071_CP_2,A03
39.0,4071.504079,2.0,39.0,4071.5,2.0,3.0,6.0,4.0,67.7887,207.777,0.0,15.648,359.275,17591.4,81334.5,208.78,215.876,3.0,0.955778,5.33333,0.816561,76.1491,96.7057,0.935299,segment_0330_app2.swc,Xu_BA071_CP_2,A03
53.0,2123.716634,2.0,53.0,2123.72,2.0,1.0,2.0,2.0,454.914,159.944,0.0,7.06838,509.366,11071.5,26569.4,258.576,265.178,1.0,0.947736,25.0,0.961538,179.768,172.228,1.002,segment_0156_app2.swc,Xu_BA071_CP_2,A03
49.0,2827.433388,2.0,49.0,2827.43,2.0,1.0,2.0,2.0,306.407,199.281,0.0,9.55115,471.616,14166.4,46929.9,240.263,294.995,1.0,0.855117,23.0,0.933333,175.385,131.97,0.960062,segment_0213_app2.swc,Xu_BA071_CP_2,A03
57.0,804.247719,2.0,57.0,804.248,2.0,1.0,2.0,2.0,125.835,510.407,0.0,9.55399,548.091,16575.4,43550.7,486.902,512.535,1.0,0.966904,27.0,0.981659,170.956,149.983,1.01556,segment_0381_app2.swc,Xu_BA071_CP_2,A03
59.0,4536.459792,3.0,59.0,4536.46,3.0,4.0,9.0,6.0,316.953,99.625,0.0,10.7053,538.889,16851.8,58586.0,246.299,273.31,3.0,0.960822,5.44444,0.832802,75.9979,93.2947,1.06903,segment_0377_app2.swc,Xu_BA071_CP_2,A03
43.0,2827.433388,2.0,43.0,2827.43,2.0,1.0,2.0,2.0,166.828,368.517,0.0,13.801,408.273,17627.4,71257.1,202.885,204.604,1.0,0.993787,20.0,1.0,171.995,171.131,0.961416,segment_0159_app2.swc,Xu_BA071_CP_2,A03
86.0,6082.123377,2.0,86.0,6082.12,2.0,2.0,4.0,3.0,702.871,195.582,0.0,10.9266,833.154,28233.0,120205.0,630.16,673.613,2.0,0.951797,20.25,0.860424,115.237,89.4126,1.02911,segment_0320_app2.swc,Xu_BA071_CP_2,A03
60.0,5026.548246,1.0,60.0,5026.55,1.0,1.0,3.0,2.0,124.534,441.593,0.0,9.29206,576.622,16353.5,67600.6,334.822,442.592,2.0,0.941973,18.6667,0.89035,37.0566,136.412,0.958916,segment_0083_app2.swc,Xu_BA071_CP_2,A03
16.0,7238.229474,1.0,16.0,7238.23,1.0,0.0,1.0,1.0,142.909,40.9664,0.0,30.7693,149.149,15378.4,140372.0,148.665,149.149,1.0,0.99676,14.0,1.0,,,0.912985,segment_0254_app2.swc,Xu_BA071_CP_2,A03
60.0,3631.681108,2.0,60.0,3631.68,2.0,1.0,2.0,2.0,495.046,279.917,0.0,10.2752,578.422,18303.7,58256.3,389.691,393.607,1.0,0.980134,28.5,0.992559,159.123,176.013,0.977279,segment_0418_app2.swc,Xu_BA071_CP_2,A03
45.0,2827.433388,3.0,45.0,2827.43,3.0,1.0,3.0,3.0,305.34,153.605,0.0,11.0892,425.38,14571.1,63164.3,218.973,221.333,1.0,0.980283,13.6667,0.881518,106.458,138.266,0.977098,segment_0111_app2.swc,Xu_BA071_CP_2,A03
31.0,18145.839167,1.0,31.0,18145.8,1.0,0.0,1.0,1.0,254.528,101.262,0.0,17.6267,298.392,17047.4,131824.0,264.157,298.392,1.0,0.88527,29.0,0.979261,,,0.951426,segment_0149_app2.swc,Xu_BA071_CP_2,A03
48.0,6082.123377,3.0,48.0,6082.12,3.0,2.0,5.0,4.0,90.4922,241.505,0.0,16.2072,447.581,22003.9,114260.0,177.067,187.016,2.0,0.966983,8.4,0.883365,81.5478,68.5525,0.993531,segment_0022_app2.swc,Xu_BA071_CP_2,A03
77.0,19113.449704,3.0,77.0,19113.4,3.0,6.0,13.0,8.0,163.13,231.517,0.0,21.7813,682.822,42154.5,413683.0,149.948,166.806,3.0,0.982315,4.84615,0.907777,54.7626,61.8639,1.03436,segment_0428_app2.swc,Xu_BA071_CP_2,A03
117.0,5541.769441,3.0,117.0,5541.77,3.0,5.0,11.0,7.0,488.18,306.73,0.0,11.3372,1096.19,35788.6,136197.0,309.787,322.392,4.0,0.986872,9.54545,0.814294,78.4775,69.9132,1.0183,segment_0093_app2.swc,Xu_BA071_CP_2,A03
